Rank,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,Year
7446,Bratz: The Movie,Simulation,E,Wii,THQ,Blitz Games,,,0.26,0.26,2007.0
7447,Mega Man Legacy Collection,Platform,E,3DS,Capcom,Digital Eclipse Software,,,0.26,0.26,2016.0
7448,Sword Art Online: Hollow Realization,Role-Playing,T,PSV,Namco Bandai Games,Aquria,,,0.26,0.26,2018.0
7450,Ace Attorney Investigations 2,Adventure,,DS,Capcom,Capcom,,,0.26,0.26,2011.0
7451,Scene It? Twilight,Misc,T,Wii,Konami,Artificial Mind and Movement,,,0.26,0.26,2009.0
7452,TouchMaster 3(Others sales),Puzzle,E,DS,Warner Bros. Interactive,Midway,,,0.26,0.26,2009.0
7453,Naruto: Ultimate Ninja Heroes (US sales),Fighting,T,PSP,Namco Bandai,CyberConnect2,7.0,,0.26,0.26,2007.0
7454,Dora the Explorer: Dora Saves the Crystal Kingdom,Misc,E,Wii,2K Play,Take-Two Interactive,,,0.26,0.26,2009.0
7455,Inazuma Eleven Strikers,Sports,,Wii,Level 5,Level 5,,,0.26,0.26,2011.0
7456,Jikkyou Powerful Pro Yakyuu 2011,Sports,,PS3,Konami,PawaPuro Production,,,0.26,0.26,2011.0
7457,Major League Baseball 2K9,Sports,E,Wii,2K Sports,Kush Games,,,0.26,0.26,2009.0
7458,Asphalt: Injection,Racing,E10,PSV,Ubisoft,Ubisoft,,,0.26,0.26,2012.0
7459,Spider-Man: Web of Shadows,Action,T,PS3,Activision,Shaba Games / Treyarch,6.9,,0.26,0.26,2008.0
7460,Call of Duty: Modern Warfare 3: Defiance,Shooter,T,DS,Activision,Infinity Ward,,,0.26,0.26,2011.0
7462,Battlestations: Midway,Strategy,T,X360,Eidos Interactive,Eidos Hungary,,,0.26,0.26,2007.0
7463,Yakuza: Ishin,Adventure,,PS3,Sega,Sega,,,0.26,0.26,2014.0
7470,Samurai Warriors 4,Fighting,T,PS3,Tecmo Koei,Omega Force,,,0.26,0.26,2014.0
7472,Petz: Crazy Monkeyz,Simulation,E,Wii,Ubisoft,Ubisoft,3.5,,0.26,0.26,2008.0
7474,Gundam Battle Universe,Fighting,,PSP,Namco Bandai,Bandai Namco Games,,,0.26,0.26,2008.0
7475,Sengoku Basara: Battle Heroes,Action,,PSP,Capcom,Capcom,,,0.26,0.26,2009.0
7477,Chromehounds,Simulation,T,X360,Sega,From Software,6.4,,0.26,,2006.0
7483,Summer Sports 2: Island Sports Party,Sports,E,Wii,Destineer,Digital Embryo,,,0.26,0.26,2008.0
7485,FIFA 14,Sports,E,3DS,EA Sports,EA Canada,,,0.26,0.26,2013.0
7487,Don King Boxing,Sports,T,Wii,2K Sports,2K Shanghai,,,0.26,0.26,2009.0
7488,Imagine: Fashion Party,Simulation,E,Wii,Ubisoft,Virtual Toys / Lexis Numerique,,,0.26,0.26,2009.0
7489,Babysitting Mania,Simulation,E,DS,Majesco,Gogii Games,,,0.26,0.26,2008.0
7494,SD Gundam G Generation: Cross Drive,Strategy,,DS,Namco Bandai,Vanguard,,,0.26,0.26,2007.0
7495,Army of Two: The Devil's Cartel,Shooter,M,X360,Electronic Arts,Visceral Games,,,0.26,0.26,2013.0
7497,The Legend of Heroes: Trails of Cold Steel II,Role-Playing,T,PSV,Xseed Games,Nihon Falcom Corporation,,,0.26,0.26,2016.0
7498,Yakuza Zero: The Place of Oath,Adventure,,PS3,Sega,Sega,,,0.26,0.26,2015.0
7501,Resident Evil: Revelations,Shooter,M,X360,Capcom,Capcom,7.4,,0.26,0.26,2013.0
7506,Metroid Prime Pinball,Misc,E,DS,Nintendo,Fuse Games Limited,7.6,,0.26,0.26,2005.0
7507,Littlest Pet Shop: Friends,Simulation,E,Wii,Electronic Arts,EA Salt Lake,,,0.26,0.26,2009.0
7509,Tony Hawk: Shred,Sports,E,X360,Activision,Robomodo,,,0.26,0.26,2010.0
7510,Ben 10 Triple Pack,Misc,E10,DS,D3 Publisher,D3 Publisher,,,0.26,0.26,2011.0
7511,Jurassic World Evolution,Simulation,,XOne,Frontier Developments,Frontier Developments,,,0.26,0.26,2018.0
7512,The Penguins of Madagascar,Action,E,DS,THQ,THQ,,,0.26,0.26,2010.0
7513,Resident Evil: Deadly Silence,Action,M,DS,Capcom,Capcom,6.7,,0.26,0.26,2006.0
7519,"What Did I Do to Deserve This, My Lord!? 2",Role-Playing,T,PSP,NIS America,Acquire,,,0.26,0.26,2010.0
7523,Bratz Ponyz 2,Adventure,E,DS,Game Factory,Neko Entertainment,,,0.26,0.26,2008.0
7525,Rayman DS,Platform,E,DS,Ubisoft,Ubisoft Montreal,5.4,,0.26,0.26,2005.0
7527,We Cheer 2,Simulation,E10,Wii,Namco Bandai,"Machatin, Inc.",,,0.26,0.26,2009.0
7528,Dynasty Warriors Next,Action,T,PSV,Tecmo Koei,Omega Force,,,0.26,0.26,2012.0
7530,Tom Clancy's Splinter Cell: Double Agent,Action,M,PS3,Ubisoft,Ubisoft Shanghai,8.3,,0.26,0.26,2007.0
7532,Madden NFL 08,Sports,E,DS,EA Sports,EA Tiburon,,,0.26,0.26,2007.0
7535,My Hero One's Justice,Fighting,T,NS,Bandai Namco Entertainment,Byking,,,0.26,0.26,2018.0
7536,Jikkyou Powerful Pro Baseball 2018,Sports,,PS4,Konami,Konami,,,0.26,0.26,2018.0
7538,Tokyo Jungle,Action,T,PS3,Sony Computer Entertainment,PlayStation C.A.M.P.!,,,0.26,0.26,2020.0
7541,Legendary,Shooter,M,X360,Gamecock,Spark Unlimited,4.0,,0.26,0.26,2008.0
7542,Sega Rally Revo,Racing,E,PSP,Sega,BugBear,,,0.26,0.26,2007.0
7552,Peter Jackson's King Kong: The Official Game of the Movie,Action,T,X360,Ubisoft,Ubisoft Montpellier,7.9,,0.26,0.26,2005.0
7553,Reload: Target Down,Shooter,T,Wii,Mastiff,Mastiff,,,0.26,0.26,2010.0
7557,Indiana Jones and the Staff of Kings,Action,T,PSP,LucasArts,Amaze,7.4,,0.26,0.26,2009.0
7558,Polarium,Puzzle,E,DS,Nintendo,Mitchell,7.6,,0.26,0.26,2005.0
7560,ReCore,Action-Adventure,T,XOne,Microsoft Studios,Armature Studio,,,0.26,0.26,2016.0
7561,Nancy Drew: The Mystery of the Clue Bender Society,Adventure,E10,DS,Majesco,Gorilla Games,,,0.26,0.26,2008.0
7565,Zoo Resort 3D,Simulation,E,3DS,Ubisoft,AQ Interactive,,,0.26,0.26,2011.0
7568,Pirates of the Caribbean: Dead Man's Chest,Adventure,T,DS,Buena Vista,Griptonite Games,,,0.26,0.26,2006.0
7572,Disney Sing It: Pop Hits,Misc,E,PS3,Disney Interactive Studios,Zoe Mode,,,0.26,0.26,2009.0
7573,Madden NFL 2005,Sports,E,DS,EA Sports,Exient Entertainment,,,0.26,0.26,2004.0
7575,Monsters vs. Aliens,Platform,E10,Wii,Activision,Beenox,,,0.26,0.26,2009.0
7577,Game of Thrones,Role-Playing,M,X360,Atlus,Cyanide Studios,,,0.26,0.26,2012.0
7582,F1 2015,Racing,,XOne,Codemasters,Codemasters Birmingham,,,0.25,0.25,2015.0
7585,TOCA Race Driver 2: Ultimate Racing Simulator,Racing,,PSP,Codemasters,Sumo Digital,,,0.25,0.25,2005.0
7586,Spelling Challenges and more!,Misc,E,PSP,Crave Entertainment,Supersonic Software,4.5,,0.25,0.25,2007.0
7587,NASCAR 09,Racing,E,PS3,EA Sports,EA Tiburon,,,0.25,0.25,2008.0
7594,Game & Wario,Party,E,WiiU,Nintendo,Intelligent Systems,6.2,,0.25,0.25,2013.0
7595,Final Fantasy Crystal Chronicles: Echoes of Time,Role-Playing,E10,Wii,Square Enix,Square Enix,6.9,,0.25,0.25,2009.0
7599,Hunted: The Demon's Forge,Role-Playing,M,PS3,Bethesda Softworks,InXile Entertainment,6.1,,0.25,0.25,2011.0
7600,NASCAR 09,Racing,E,X360,EA Sports,EA Tiburon,7.1,,0.25,0.25,2008.0
7602,Tetris Effect,Puzzle,E,PS4,Sony Interactive Entertainment,Monstars Inc.,,,0.25,0.25,2018.0
7603,Smart Girl's Playhouse,Misc,E,DS,UFO Interactive,Starfish Inc.,,,0.25,0.25,2007.0
7604,L.A. Noire,Adventure,M,XOne,Rockstar Games,Team Bondi,,,0.25,0.25,2017.0
7606,The Suite Life of Zack & Cody: Tipton Trouble,Action,E,DS,Buena Vista,Disney Interactive,,,0.25,0.25,2006.0
7608,NHL 08,Sports,E10,PS3,Electronic Arts,EA Canada,,,0.25,0.25,2007.0
7609,The Amazing Spider-Man 2 (2014),Action-Adventure,T,X360,Activision,Beenox,,,0.25,0.25,2014.0
7615,Project Runway,Simulation,E,Wii,Atari,Tornado Studios,,,0.25,0.25,2010.0
7616,Ratchet & Clank: Full Frontal Assault,Action,,PS3,Sony Computer Entertainment,Insomniac Games,,,0.25,0.25,2012.0
7618,Minute to Win It,Misc,E,Wii,Zoo Games,Smackdown Productions,,,0.25,0.25,2010.0
7620,Sonic Boom: Fire & Ice,Platform,E,3DS,Sega,Sanzaru Games,6.9,,0.25,0.25,2016.0
7623,Juiced 2: Hot Import Nights,Racing,T,PS3,THQ,Juice Games,,,0.25,0.25,2007.0
7624,LEGO The Hobbit,Action-Adventure,E10,3DS,Warner Bros. Interactive Entertainment,TT Fusion,7.0,,0.25,0.25,2014.0
7625,The Legend of Heroes: Trails of Cold Steel,Role-Playing,T,PSV,Xseed Games,Nihon Falcom Corporation,,,0.25,0.25,2015.0
7630,Mega Man Legacy Collection 1+2,Platform,E10,NS,Capcom,Digital Eclipse Software,8.5,,0.25,0.25,2018.0
7631,Michael Jackson: The Experience,Misc,E10,DS,Ubisoft,Longtail Studios,,,0.25,0.25,2010.0
7632,Ace Combat: Assault Horizon Legacy,Simulation,T,3DS,Namco Bandai,Namco Bandai Games,7.0,,0.25,0.25,2011.0
7635,Pro Evolution Soccer 2014,Sports,E,X360,Konami Digital Entertainment,Konami,7.9,,0.25,0.25,2013.0
7636,Prison Break: The Conspiracy,Adventure,T,PS3,Deep Silver,ZootFly,3.3,,0.25,0.25,2010.0
7639,"Barbie: Jet, Set & Style!",Misc,E,Wii,THQ,THQ,,,0.25,0.25,2011.0
7640,Up,Adventure,E10,PS3,THQ,THQ,,,0.25,0.25,2009.0
7641,Sid Meier's Civilization VI,Strategy,E10,NS,2K Games,Firaxis Games,9.4,,0.25,0.25,2018.0
7646,Dead or Alive Xtreme 2,Sports,M,X360,Tecmo,Team Ninja,5.3,,0.25,0.25,2006.0
7648,Scrabble,Puzzle,E,DS,Electronic Arts,Stainless Games,,,0.25,0.25,2009.0
7649,Spirit Camera: The Cursed Memoir,Action-Adventure,T,3DS,Nintendo,Tecmo Koei Games,5.7,,0.25,0.25,2012.0
7651,Beyblade: Metal Fusion,Role-Playing,E,DS,Hudson Soft,Hudson Soft,,,0.25,0.25,2010.0
7655,NHL 08,Action,E10,X360,Electronic Arts,Unknown,,,0.25,0.25,2007.0
7657,Imagine: Ballet Star,Simulation,E,DS,Ubisoft,Spike Co.,,,0.25,0.25,2008.0
7663,Animal Paradise,Simulation,E,DS,Empire Interactive,Rekoo,,,0.25,0.25,2008.0
7665,Crash Tag Team Racing,Racing,E10,PSP,VU Games,Radical Entertainment,6.3,,0.25,0.25,2005.0
7668,Star Trek: The Game,Action-Adventure,T,PS3,Namco Bandai Games,Digital Extremes,,,0.25,0.25,2013.0
7670,MotoGP '07,Racing,E,X360,THQ,Climax Studios,7.7,8.0,0.25,0.25,2007.0
7671,My Virtual Tutor: Reading Adventure Kindergarten to First,Misc,E,DS,Mentor Interactive,1st Playable Productions,,,0.25,0.25,2009.0
7673,Spider-Man: Web of Shadows,Action,T,Wii,Activision,Shaba Games / Treyarch,6.0,,0.25,0.25,2008.0
7675,SpongeBob's Truth or Square (US sales),Action,E,X360,THQ,Heavy Iron Studios,,,0.25,0.25,2009.0
7676,Madagascar: Escape 2 Africa,Action,E10,X360,Activision,Toys for Bob,,,0.25,0.25,2008.0
7677,Trials Fusion,Racing,E10,XOne,Ubisoft,RedLynx,,,0.25,0.25,2015.0
7678,Kung Fu Panda 2,Action,E10,X360,THQ,THQ,,,0.25,0.25,2011.0
7679,Marvel: Ultimate Alliance 2,Role-Playing,T,PSP,Activision,Savage Entertainment,,,0.25,0.25,2009.0
7680,UEFA Euro 2008 Austria-Switzerland,Sports,E,PSP,Electronic Arts,Unknown,6.9,,0.25,0.25,2008.0
7681,Jonah Lomu Rugby Challenge,Sports,E,PS3,Home Entertainment Suppliers,Sidhe Interactive,,,0.25,0.25,2008.0
7682,Disgaea 2: Dark Hero Days,Role-Playing,T,PSP,NIS America,Nippon Ichi Software,8.1,,0.25,0.25,2009.0
7683,Black Panther: Yakuza New Chapter,Action-Adventure,,PSP,Sega,Amusement Vision,,,0.25,,2010.0
7684,Danganronpa V3: Killing Harmony,Adventure,M,PS4,NIS America,Spike Chunsoft,,,0.25,0.25,2017.0
7692,Persona Q: Shadow of the Labyrinth,Role-Playing,M,3DS,Atlus,Atlus,8.3,,0.25,,2014.0
7693,Tony Hawk's Proving Ground,Sports,T,Wii,Activision,Page 44,,,0.25,0.25,2007.0
7696,Cars,Racing,E,X360,THQ,Rainbow Studios,7.0,,0.25,0.25,2006.0
7699,Big Beach Sports 2,Sports,E,Wii,THQ,Jet Black Games,,,0.25,0.25,2010.0
7700,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,Action,,PSV,Square Enix,Omega Force,,,0.25,0.25,2016.0
7707,Spider-Man: Edge of Time,Action,T,X360,Activision,Beenox,5.8,,0.25,0.25,2011.0
7710,Jikkyou Powerful Pro Baseball 2016,Sports,,PSV,Konami Digital Entertainment,Konami Digital Entertainment,,,0.25,0.25,2016.0
7712,Samurai Warriors 4,Fighting,T,PS4,Tecmo Koei,Omega Force,,,0.25,0.25,2014.0
7714,The Backyardigans,Adventure,E,DS,Take-Two Interactive,Take 2 Interactive,,,0.25,0.25,2009.0
7715,Madden NFL 17,Sports,E,PS3,EA Sports,EA Tiburon,,,0.25,0.25,2016.0
7717,The Outfit,Action,M,X360,THQ,Unknown,7.0,,0.25,0.25,2006.0
7719,Avatar: The Last Airbender - The Burning Earth,Action,E10,Wii,THQ,THQ Australia,,,0.25,0.25,2007.0
7720,Family Guy: Back to the Multiverse,Action-Adventure,M,X360,Activision,Heavy Iron Studios,,,0.25,0.25,2012.0
7721,Don King Presents: Prizefighter,Sports,T,X360,2K Games,Venom Games,4.0,,0.25,0.25,2008.0
7723,Daisy Fuentes Pilates,Sports,E,Wii,Sega,Collision Studios,,,0.25,0.25,2009.0
7724,SBK Superbike World Championship,Racing,E10,PS3,Conspiracy Entertainment,Milestone,,,0.25,0.25,2009.0
7726,Darksiders III,Action,M,PS4,THQ Nordic,Gunfire Games,,,0.25,0.25,2018.0
7728,NBA Live 15,Sports,E,PS4,Electronic Arts,EA Tiburon,,,0.25,0.25,2014.0
7730,Freshly-Picked: Tingle's Rosy Rupeeland,Role-Playing,,DS,Nintendo,Vanpool,,,0.25,0.25,2007.0
7733,Bolt,Adventure,E10,X360,Disney Interactive Studios,Avalanche Software,,,0.25,0.25,2008.0
7734,Monster Jam: Path of Destruction,Racing,E,PS3,Activision,Virtuos,,,0.25,0.25,2010.0
7736,Ninja Gaiden 3,Action,M,X360,Tecmo Koei,Team Ninja,,,0.25,0.25,2012.0
7738,Karaoke Joysound Wii,Misc,,Wii,Hudson Soft,Xing Inc.,,,0.25,0.25,2008.0
7745,U-Sing: Girls Night,Misc,,Wii,Mindscape,Mindscape Inc.,,,0.25,0.25,2010.0
7747,Indiana Jones and the Staff of Kings,Action,T,DS,LucasArts,Artificial Mind and Movement,,,0.25,0.25,2009.0
7749,Dreamworks Madagascar Kartz,Racing,E,X360,Activision,Sidhe Interactive,,,0.25,0.25,2009.0
7751,Ys: Memories of Celceta,Role-Playing,T,PSV,Xseed Games,Nihon Falcom Corporation,,,0.25,0.25,2013.0
7752,Littlest Pet Shop: Country Friends,Simulation,E,DS,Electronic Arts,EA Salt Lake,,,0.25,0.25,2009.0
7753,We Sing Pop!,Music,T,Wii,Nordic Games,Le Cortex,,,0.25,0.25,2012.0
7754,Armored Core 4,Simulation,T,X360,Sega,From Software,6.5,,0.25,0.25,2007.0
7756,X-Men Origins: Wolverine,Action,T,Wii,Activision,Raven Software,,,0.25,0.25,2009.0
7757,Dood's Big Adventure,Platform,E,Wii,THQ,THQ Digital Phoenix,,,0.25,0.25,2010.0
7761,The Chronicles of Riddick: Assault on Dark Athena,Shooter,M,PS3,Atari,Starbreeze Studios AB,8.0,,0.25,0.25,2009.0
7762,Teenage Mutant Ninja Turtles: Danger of the Ooze,Platform,E10,PS3,Activision,WayForward Technologies,,,0.25,0.25,2014.0
7763,Ben 10 Ultimate Alien: Cosmic Destruction,Platform,E10,PS3,D3 Publisher,Papaya Studios,,,0.25,0.25,2010.0
7766,Monster Hunter G,Role-Playing,,Wii,Capcom,Capcom,,,0.25,0.25,2009.0
7768,Major League Baseball 2K7,Sports,E,PS3,2K Sports,Kush Games,,,0.25,0.25,2007.0
7777,Transformers: War for Cybertron -- Autobots,Action,E10,DS,Activision,Vicarious Visions,,,0.25,0.25,2010.0
7780,Racquet Sports,Sports,E,Wii,Ubisoft,Asobo Studio,,,0.25,0.25,2010.0
7781,Hasbro Family Game Night 3,Misc,E,PS3,Electronic Arts,EA Bright Light,,,0.25,0.25,2010.0
7785,Valkyria Chronicles 4,Role-Playing,T,PS4,Sega,Sega,,,0.25,0.25,2018.0
7787,FIFA 14,Sports,E,PSP,EA Sports,EA Canada,,,0.25,0.25,2013.0
7790,NBA Live 18,Sports,E,PS4,EA Sports,EA Sports,,,0.24,0.24,2017.0
7792,Tales of Hearts,Role-Playing,,DS,Namco Bandai,Namco Tales Studio,,,0.24,0.24,2008.0
7794,Cabela's Outdoor Adventures (2009),Sports,T,X360,Activision,Activision,,,0.24,0.24,2009.0
7795,Atelier Meruru: Alchemist of Arland 3,Role-Playing,T,PS3,NIS America,Gust,,,0.24,0.24,2012.0
7799,That's So Raven: Psychic on the Scene,Adventure,E,DS,Buena Vista,Handheld Games,,,0.24,0.24,2006.0
7800,7th Dragon III Code: VFD,Role-Playing,T,3DS,Sega,Sega,7.5,,0.24,0.24,2016.0
7805,Style Savvy: Fashion Forward,Simulation,E,3DS,Nintendo,syn Sophia,,,0.24,0.24,2016.0
7807,Tearaway Unfolded,Platform,E,PS4,Sony Computer Entertainment,Media Molecule,,,0.24,0.24,2015.0
7809,Lumines: Electronic Symphony,Misc,E,PSV,Ubisoft,Q Entertainment,,,0.24,0.24,2012.0
7810,The Testament of Sherlock Holmes,Adventure,,PS3,Focus Home Interactive,Frogwares,,,0.24,0.24,2012.0
7811,Far Cry Instincts Predator,Shooter,M,X360,Ubisoft,Ubisoft Montreal,8.0,,0.24,0.24,2006.0
7812,X-Men: Destiny,Action,T,PS3,Activision,Silicon Knights,5.1,,0.24,0.24,2011.0
7813,Lunar: Silver Star Harmony,Role-Playing,T,PSP,Xseed Games,Game Arts,7.9,,0.24,0.24,2010.0
7814,Tongari Boushi to Oshare na Mahou Tsukai,Action,,DS,Konami,Konami,,,0.24,0.24,2011.0
7815,Just Dance Kids 2,Misc,E,PS3,Ubisoft,Ubisoft,,,0.24,0.24,2011.0
7816,Toukiden: The Age of Demons,Action,T,PSV,Tecmo Koei,Omega Force,,,0.24,0.24,2015.0
7819,Game of Thrones,Role-Playing,M,PS3,Atlus,Cyanide Studios,,,0.24,0.24,2012.0
7820,Persona 5,Role-Playing,M,PS3,Atlus,Atlus,,,0.24,0.24,2017.0
7824,MLB,Sports,E,PSP,Sony Computer Entertainment,989 Sports,8.0,,0.24,0.24,2005.0
7826,Turning Point: Fall of Liberty,Shooter,T,PS3,Codemasters,Spark Unlimited,,,0.24,0.24,2008.0
7827,Percy Jackson and the Olympians: The Lightning Thief,Role-Playing,E10,DS,Activision,20th Century Fox Video Games,,,0.24,0.24,2010.0
7828,Disney Stitch Jam,Misc,E,DS,Disney Interactive Studios,Cattle Call,,,0.24,0.24,2010.0
7830,Call of Duty: Modern Warfare Remastered,Shooter,M,XOne,Activision,Infinity Ward,,,0.24,0.24,2017.0
7831,Virtua Tennis 4,Sports,E,X360,Sega,Sega-AM2,6.5,,0.24,0.24,2011.0
7833,.hack//G.U. Last Recode,Role-Playing,T,PS4,Namco Bandai Games,CyberConnect2,,,0.24,0.24,2017.0
7838,Fuel,Racing,E,PS3,Codemasters,Asobo Studios,6.6,,0.24,0.24,2009.0
7842,Hello Neighbor,Action,E10,NS,Gearbox Software,Dynamic Pixels,,,0.24,0.24,2018.0
7843,NBA Live 10,Sports,E,PSP,EA Sports,EA Canada,5.9,,0.24,0.24,2009.0
7845,Pro Yakyuu Spirits 2011,Sports,,PSP,Konami,PawaPuro Production,,,0.24,0.24,2011.0
7848,Zumba Fitness: World Party,Misc,E,XOne,Majesco Entertainment,Zoe Mode,,,0.24,0.24,2013.0
7849,Ride,Racing,E,PS4,Milestone S.r.l.,Milestone S.r.l.,,,0.24,0.24,2015.0
7855,Lego Star Wars: The Force Awakens,Action-Adventure,E10,X360,Warner Bros. Interactive Entertainment,TT Fusion,,,0.24,0.24,2016.0
7856,Ultimate Band,Misc,E10,Wii,Disney Interactive Studios,Fall Line Studio,,,0.24,0.24,2008.0
7857,Command & Conquer 3: Kane's Wrath,Strategy,T,X360,Electronic Arts,EA Los Angeles,7.0,,0.24,0.24,2008.0
7861,AC/DC LIVE: Rock Band Track Pack,Misc,T,PS3,MTV Games,Harmonix Music Systems,,,0.24,0.24,2008.0
7862,Dreamcast Collection,Misc,T,X360,Sega,Sega,5.3,,0.24,0.24,2011.0
7863,Just Dance 2017,Misc,E10,PS4,Ubisoft,Ubisoft Paris,,,0.24,0.24,2016.0
7865,Ben 10 Ultimate Alien: Cosmic Destruction,Platform,E10,PSP,D3 Publisher,Papaya Studios,,,0.24,0.24,2010.0
7869,Imagine: Teacher Class Trip,Adventure,E,DS,Ubisoft,Ubisoft,,,0.24,0.24,2009.0
7870,Dynasty Warriors 7,Action,T,X360,Tecmo Koei,Omega Force,5.9,,0.24,0.24,2011.0
7873,Saints Row IV: Re-Elected,Action,M,XOne,Deep Silver,Volition Inc.,,,0.24,0.24,2015.0
7874,The Escapists 2,Action,T,PS4,Sold Out,Team17 Software,,,0.24,0.24,2017.0
7875,Dancing With The Stars,Misc,E10,Wii,Activision,Zoe Mode,,,0.24,0.24,2007.0
7876,Pictionary: Ultimate Edition,Misc,E,PS3,THQ,Page 44 Studios,,,0.24,0.24,2011.0
7879,Pro Yakyuu Spirits 2010,Sports,,PSP,Konami,PawaPuro Production,,,0.24,0.24,2010.0
7881,Farming Simulator 2015,Simulation,E,XOne,Focus Home Interactive,Giants Software,,,0.24,0.24,2015.0
7882,Muramasa Rebirth,Role-Playing,T,PSV,Aksys Games,Vanillaware,,,0.24,0.24,2013.0
7885,Paws & Claws: Pet Resort,Simulation,E,DS,THQ,ValuSoft,,,0.24,0.24,2008.0
7888,The Price Is Right 2010 Edition,Misc,E,Wii,Ubisoft,Ludia Inc.,,,0.24,0.24,2009.0
7889,Bakugan: Battle Brawlers,Action,E,X360,Activision,MTO,,,0.24,0.24,2009.0
7890,Final Fantasy Fables: Chocobo Tales,Adventure,E,DS,Square Enix,High Horse Entertainment,7.4,,0.24,0.24,2007.0
7894,Boogie SuperStar,Misc,E10,Wii,Electronic Arts,EA Montreal,,,0.24,0.24,2008.0
7896,Cradle of Rome,Puzzle,E,DS,D3 Publisher,cerasus.media GmbH,,,0.24,0.24,2008.0
7897,Resident Evil Archives: Resident Evil Zero,Action,M,Wii,Capcom,Capcom Production Studio 4,5.8,,0.24,0.24,2009.0
7898,Driver '76,Racing,M,PSP,Ubisoft,Sumo Digital,5.5,,0.24,0.24,2007.0
7899,Transformers: Devastation,Action,T,PS4,Activision,PlatinumGames,,,0.24,0.24,2015.0
7911,Earth Defense Force 5,Shooter,,PS4,D3 Publisher,Sandlot,,6.5,0.24,0.24,2018.0
7912,Mobile Suit Gundam Battlefield Record U.C.0081,Action,,PS3,Bandai,Bec,,,0.24,0.24,2009.0
7920,Spider-Man: Shattered Dimensions,Action,T,Wii,Activision,Beenox Studios,7.5,,0.24,0.24,2010.0
7921,The Adventures of Tintin: The Game,Adventure,E10,X360,Ubisoft,Ubisoft,5.0,,0.24,0.24,2011.0
7923,Valhalla Knights,Role-Playing,E10,PSP,Xseed Games,K2 LLC,5.2,,0.24,0.24,2007.0
7927,Darksiders II: Deathinitive Edition,Action-Adventure,M,PS4,Nordic Games,Gunfire Games,7.5,,0.24,0.24,2015.0
7928,The Incredible Hulk,Action,E10,DS,Sega,Amaze Entertainment,,,0.24,0.24,2008.0
7929,Dragon Ball Heroes: Ultimate Mission X,Misc,,3DS,Namco Bandai Games,Namco Bandai Games,,,0.24,0.24,2017.0
7933,Jikkyou Powerful Pro Baseball 2016,Sports,,PS4,Konami Digital Entertainment,Konami Digital Entertainment,,,0.24,0.24,2016.0
7935,The Elder Scrolls Online: Morrowind,MMO,M,PS4,Bethesda Softworks,ZeniMax Online Studios,,,0.24,0.24,2017.0
7937,Nickelodeon Dance,Sports,E,Wii,2K Play,High Voltage Software,,,0.24,0.24,2011.0
7938,Harry Potter and the Order of the Phoenix,Adventure,E10,PS3,Electronic Arts,EA Games,,,0.24,0.24,2007.0
7939,Street Fighter 30th Anniversary Collection,Fighting,T,PS4,Capcom,Capcom,,,0.24,0.24,2018.0
7941,Luminous Arc,Role-Playing,T,DS,Atlus,imageepoch Inc.,6.8,,0.24,0.24,2007.0
7942,Juiced 2: Hot Import Nights,Racing,T,DS,THQ,Juice Games,,,0.24,0.24,2007.0
7944,Avalon Code,Role-Playing,E10,DS,Marvelous Interactive,Matrix Software,7.1,,0.24,0.24,2009.0
7947,MX vs. ATV Reflex,Racing,E,PSP,THQ,Rainbow Studio,5.3,,0.24,0.24,2009.0
7948,Pure Futbol,Sports,E,PS3,Ubisoft,Ubisoft Vancouver,4.0,,0.24,0.24,2010.0
7951,A Way Out,Action,M,XOne,Electronic Arts,Hazelight,8.1,,0.24,0.24,2018.0
7953,Ghost Rider,Action,T,PSP,2K Games,Climax Group,5.0,,0.24,0.24,2007.0
7954,X-Men: Destiny,Action,T,X360,Activision,Silicon Knights,4.9,,0.24,0.24,2011.0
7955,Midway Arcade Treasures: Extended Play,Misc,M,PSP,Midway Games,Digital Eclipse,5.6,,0.24,0.24,2005.0
7957,God Eater 2,Misc,,PSP,Namco Bandai Games,Unknown,,,0.24,0.24,2013.0
7958,NBA Live 14,Sports,E,XOne,EA Sports,EA Tiburon,,,0.24,0.24,2013.0
7960,Disney Epic Mickey 2: The Power of Two,Platform,E,WiiU,Disney Interactive Studios,Junction Point Studios,5.9,,0.24,0.24,2012.0
7961,Digimon World: Next Order,Role-Playing,E10,PS4,Namco Bandai Games,Bandai Namco Games,,,0.24,0.24,2017.0
7962,Just Dance 2019,Music,E,Wii,Ubisoft,Ubisoft Paris,,,0.24,0.24,2018.0
7964,Cabela's Big Game Hunter 2012,Sports,T,PS3,Activision,Activision,,,0.24,0.24,2011.0
7965,Amazing Adventures: The Forgotten Ruins,Adventure,E,DS,PopCap Games,Black Lantern Studios,,,0.24,0.24,2008.0
7967,Bakugan: Battle Brawlers,Action,E,PS3,Activision,MTO,,,0.24,0.24,2009.0
7970,PDC World Championship Darts 2008,Sports,E10,Wii,O-Games,Mere Mortals,,,0.24,0.24,2009.0
7971,theHunter: Call of the Wild,Shooter,T,PS4,THQ Nordic,Expansive Worlds,,,0.24,0.24,2017.0
7972,Birds of Steel,Simulation,T,PS3,Konami Digital Entertainment,Gaijin Games,,,0.24,0.24,2012.0
